Parm;PM10;NO2;NO;NOX;IQA
1/1/21 2.00;34.18803024;8.656176135;0.141262655;9.337569177;68
1/1/21 8.00;21.48962021;6.657050202;0.055828187;7.207935684;43
1/1/21 10.00;16.11721039;6.533158486;0.581967405;7.890793392;32
1/1/21 12.00;15.14041042;6.036944762;0.838692311;7.788333305;30
1/1/21 14.00;12.45421028;8.482987206;1.418544741;11.12285474;25
1/1/21 16.00;13.18680954;4.918679091;0.206395964;5.700851478;26
1/1/21 18.00;12.69841003;17.09959866;2.812135831;21.87412094;25
1/1/21 20.00;21.24542046;28.20115853;8.640267102;41.9091279;42
1/1/21 22.00;34.4322319;20.88443137;3.129765388;26.14504964;69
2/1/21 0.00;33.94382095;13.36793886;2.386656918;17.49099871;68
2/1/21 2.00;33.94382095;4.835004386;0.459313748;6.004993337;68
2/1/21 4.00;20.26861954;4.899869092;1.662158738;7.914138706;41
2/1/21 6.00;19.53602028;12.49810485;2.639153138;17.00852404;39
2/1/21 8.00;13.43101025;13.3095619;1.421082413;15.95213904;27
2/1/21 10.00;8.791209221;11.11324711;1.315346769;13.5942396;18
2/1/21 12.00;20.02441978;7.78050534;1.233296683;10.13650386;40
2/1/21 14.00;11.47741032;8.130774388;1.330572653;10.63583974;23
2/1/21 16.00;9.035408974;4.630682295;0.447049497;5.781912758;18
2/1/21 18.00;10.7448101;9.574659132;0.595078352;10.95165243;21
2/1/21 20.00;11.96580982;14.98176957;1.58476115;17.87490448;24
2/1/21 22.00;6.837606907;24.22949402;4.768239978;32.001525;16
3/1/21 0.00;4.88400507;14.79625611;1.061582307;16.88725715;10
3/1/21 2.00;17.82661057;3.735550766;0.211469988;4.525793861;36
3/1/21 4.00;34.92063141;1.294047282;0.072323507;1.871534374;70
3/1/21 6.00;17.58241081;2.800852277;0.306632303;3.737233332;35
3/1/21 8.00;26.61782074;7.818125338;0.544748201;9.118379788;53
3/1/21 10.00;13.18680954;9.209470819;1.261210854;11.60792414;26
3/1/21 12.00;9.27960968;10.15519761;2.277115434;14.11108311;19
3/1/21 14.00;8.791209221;8.841689596;0.817968385;10.56061616;18
3/1/21 16.00;13.91940975;7.835639337;0.345119729;8.829802686;28
3/1/21 18.00;12.69841003;21.90475084;1.039590214;23.96030358;25
3/1/21 20.00;12.21000957;32.31551517;6.042138598;42.0388172;24
3/1/21 22.00;35.16482162;18.57007806;2.232707287;22.45580818;70
4/1/21 0.00;21.97801971;19.02802219;2.836666711;23.83967488;44
4/1/21 2.00;27.10622025;4.256411957;0.176366949;4.992704229;54
4/1/21 4.00;14.40781021;6.191971463;0.475386328;7.386269864;29
4/1/21 6.00;14.65200996;8.200177599;0.272797449;9.083360906;29
4/1/21 8.00;9.523809433;39.92867658;18.50789878;68.76362672;34
4/1/21 10.00;10.01220989;28.55661704;6.9891043;39.73281153;20
4/1/21 12.00;17.33819962;30.55444743;9.886252072;46.17227422;35
4/1/21 14.00;21.24542046;23.6930642;8.526495669;37.22770971;42
4/1/21 16.00;16.60560989;26.77218576;7.058043476;38.05451636;33
4/1/21 18.00;16.11721039;53.67477195;69.42410657;160.575188;80
4/1/21 20.00;30.03663063;42.5213101;10.11717711;58.49029577;60
4/1/21 22.00;44.93283081;13.67215365;0.833194269;15.41324577;90
5/1/21 0.00;28.32722092;4.073495054;0;4.5394112;57
5/1/21 2.00;18.80340958;2.619231602;0.005920756;3.094581466;38
5/1/21 6.00;46.88644028;6.36580862;0.23515551;7.191724067;94
5/1/21 8.00;23.44322014;25.07469356;3.603459624;31.06059381;47
5/1/21 10.00;11.72161007;27.3449455;14.25438153;49.66115772;25
5/1/21 12.00;19.78022003;12.31778268;2.744043388;16.98906992;40
5/1/21 14.00;17.82661057;8.673690135;1.584338378;11.56771671;36
5/1/21 16.00;43.46763992;12.54351087;0.778211547;14.20057499;87
5/1/21 18.00;21.73381996;23.45176852;2.637038387;27.95628711;43
5/1/21 20.00;10.7448101;38.03526099;5.282959146;46.59316453;23
5/1/21 22.00;5.372406006;19.37957311;1.303082518;21.83974208;11
6/1/21 0.00;8.058608055;5.699000701;0.147183403;6.390194653;16
6/1/21 2.00;8.791209221;2.703554534;0.027068629;3.211309173;18
6/1/21 4.00;10.98900986;3.849064229;0.248266476;4.695696066;22
6/1/21 6.00;11.72161007;9.531199614;3.346310832;15.12661517;23
6/1/21 8.00;15.38461018;7.820071845;0.082896818;8.412176311;31
6/1/21 10.00;22.46640968;19.41980152;7.848943308;31.9165935;45
6/1/21 12.00;24.42000961;11.31821743;1.879550766;14.66424194;49
6/1/21 14.00;23.93161964;13.19215519;1.365254221;15.74916264;48
6/1/21 16.00;34.67642975;8.058125479;0.421249075;9.168963427;69
6/1/21 18.00;28.32722092;15.06284999;1.050163526;17.13627686;57
6/1/21 20.00;36.38582993;26.59836592;2.574866535;31.00676995;73
6/1/21 22.00;33.21123123;25.42430253;1.812303719;28.66378522;66
7/1/21 0.00;30.52503014;12.00643191;1.851213898;15.30884009;61
7/1/21 2.00;22.95482063;3.56041533;0.038064675;4.084821716;46
7/1/21 4.00;19.53602028;3.025282874;0.024530985;3.529068143;39
7/1/21 6.00;12.69841003;9.097255406;0.696161461;10.62935655;25
7/1/21 8.00;16.11721039;35.36153974;33.12729005;86.61325306;43
7/1/21 10.00;22.46640968;44.48281239;31.76541741;93.64415467;47
7/1/21 14.00;22.71062088;32.34017882;13.77815245;53.92495683;45
7/1/21 16.00;26.61782074;34.38795101;16.32510058;59.87741546;53
7/1/21 18.00;34.67642975;56.83043178;70.48356944;165.3545168;83
7/1/21 20.00;48.59584045;45.64712411;21.84025724;79.59013383;97
7/1/21 22.00;48.84004974;39.24953455;6.080626303;49.03017965;98
8/1/21 0.00;36.38582993;12.83085989;0.1099642;13.46324474;73
8/1/21 2.00;37.36262131;8.40190678;0.281678595;9.298660017;75
8/1/21 4.00;26.37360954;2.682797801;0;3.149054244;53
8/1/21 6.00;20.26861954;6.492943298;0.358230676;7.507538582;41
8/1/21 8.00;10.01220989;32.37843793;7.926764857;44.99136569;22
8/1/21 10.00;4.88400507;31.21477536;9.190937344;45.76633965;23
8/1/21 12.00;2.442003012;17.59646016;2.856968088;22.43959428;11
8/1/21 14.00;19.29179955;16.30889948;2.950860915;21.29631395;39
8/1/21 16.00;12.94260979;23.89674809;2.876000851;28.76753082;26
8/1/21 18.00;21.24542046;23.89414789;3.864837028;30.2811087;42
8/1/21 20.00;15.62880993;25.10712135;3.030797215;30.21495301;31
8/1/21 22.00;14.89620972;14.30004284;1.751400182;17.44884841;30
9/1/21 0.00;12.45421028;5.763217179;0.312130326;6.707303345;25
9/1/21 2.00;47.37483978;4.646249788;0.427593813;5.767645368;95
9/1/21 4.00;23.68741989;2.55760963;0.011842759;3.042054967;47
9/1/21 6.00;11.72161007;5.868296617;0.148875587;6.562042909;23
9/1/21 8.00;5.860805988;15.96771109;2.530034575;20.30997036;12
9/1/21 10.00;2.930402994;17.4090011;4.07842188;24.1250227;12
9/1/21 12.00;23.68741989;23.15340144;7.152359075;34.58123408;47
9/1/21 14.00;20.51280975;26.97067106;5.625118394;36.0558636;41
9/1/21 16.00;29.05982971;15.58047027;0.999833375;17.57659941;58
9/1/21 18.00;22.95482063;18.88337352;2.190412851;22.70417693;46
9/1/21 20.00;22.22220993;29.44850903;6.004497031;39.11477613;44
9/1/21 22.00;22.46640968;29.82796382;3.880485536;36.23746581;45
10/1/21 0.00;52.2588501;6.23932217;0.295213521;7.157353868;105
10/1/21 4.00;12.94260979;2.670475093;0.305364117;3.604940184;26
10/1/21 6.00;6.349205971;3.650577554;0.080781909;4.240458354;13
10/1/21 8.00;3.174602985;7.289480629;0.910593046;9.150804847;6
10/1/21 10.00;1.46520102;12.54221259;2.668336888;17.09736861;9
10/1/21 12.00;0.732600987;20.26563196;7.931839904;32.88932522;16
10/1/21 14.00;1.953601956;22.54431542;5.963049328;32.14873012;16
10/1/21 16.00;3.907203913;12.59734932;1.31577073;15.07862627;8
10/1/21 18.00;9.768010139;17.43948877;2.678064507;22.00836151;20
10/1/21 20.00;10.50061035;13.16893205;0.995718262;15.1593411;21
10/1/21 22.00;10.7448101;7.96147756;0.587042712;9.326544748;21
11/1/21 0.00;6.837606907;4.056631106;0.12392187;4.712557735;14
11/1/21 2.00;6.593407154;2.009701116;0.110117583;2.644963095;13
11/1/21 8.00;17.33819962;16.39516938;2.818057908;21.17893643;35
11/1/21 10.00;18.31501007;13.87258638;4.714102577;21.56414777;37
11/1/21 12.00;13.91940975;13.31799342;4.066580401;20.01684199;28
11/1/21 14.00;21.24542046;13.38285812;3.81154636;19.69065492;42
11/1/21 16.00;17.09399986;15.11474194;2.322793086;19.13944442;34
11/1/21 18.00;10.25640965;26.06906752;4.040781205;32.72525706;21
11/1/21 20.00;12.69841003;25.99901152;6.874487918;37.00006601;25
11/1/21 22.00;21.73381996;18.34888929;2.504235379;22.65100403;43
12/1/21 0.00;16.36141014;8.119747224;0.42294124;9.233162583;33
12/1/21 2.00;17.33819962;4.675438267;0.146337943;5.365584206;35
12/1/21 4.00;13.18680954;3.408633186;0.063441125;3.971984971;26
12/1/21 6.00;38.0952301;4.988084582;0.17425203;5.720954285;76
12/1/21 8.00;19.04759979;19.36855962;3.227888016;24.77999704;38
12/1/21 10.00;9.523809433;15.41701114;5.564214858;24.41165056;19
12/1/21 12.00;9.523809433;11.76189326;2.771957632;16.47611669;19
12/1/21 14.00;4.151403904;17.81116301;9.80758498;33.31149557;17
12/1/21 16.00;10.50061035;14.15150297;2.041114454;17.74455875;21
12/1/21 18.00;7.814407825;25.38539428;2.634078091;29.88488386;16
12/1/21 20.00;17.33819962;20.17027958;3.633488621;26.20342296;35
12/1/21 22.00;23.19902039;15.8989552;1.005331417;17.90343744;46
13/1/21 0.00;15.62880993;4.711762265;0.001692179;5.180116331;31
13/1/21 2.00;14.65200996;2.872852502;0.504991363;4.113354218;29
13/1/21 4.00;11.72161007;2.59717659;0.084587748;3.19315082;23
13/1/21 6.00;10.7448101;8.202124105;0.939352611;10.10732267;21
13/1/21 8.00;11.72161007;32.31228407;24.84905664;70.87185639;35
13/1/21 10.00;17.58241081;34.68566894;23.25499124;70.80053858;35
13/1/21 12.00;17.58241081;13.39907384;2.681870346;17.97476984;35
13/1/21 18.00;4.395605087;37.36977277;1.569112494;40.23341105;20
13/1/21 20.00;18.07081032;18.43061885;1.758166466;21.58877313;36
13/1/21 22.00;15.87300968;19.60272207;2.077909734;23.25085623;32
14/1/21 0.00;19.78022003;11.5510816;0.784556247;13.21811621;40
14/1/21 2.00;18.31501007;8.279313343;0.306632303;9.214355775;37
14/1/21 4.00;25.39682007;6.446889047;0.131112068;7.11325752;51
14/1/21 6.00;18.31501007;9.750442795;0.813738585;11.46266188;37
14/1/21 8.00;20.02441978;34.73105764;10.70845011;51.60855034;40
14/1/21 10.00;23.44322014;26.1877652;7.268668329;37.79318305;47
14/1/21 12.00;49.57265091;14.9746345;3.674513552;21.07194148;99
14/1/21 14.00;24.66422081;34.0292395;15.67250722;58.51817229;49
14/1/21 16.00;12.21000957;16.75581554;4.033591109;23.4032417;24
14/1/21 18.00;12.21000957;37.83289725;6.353846375;48.03278428;24
14/1/21 20.00;21.97801971;33.31571862;5.779069214;42.63543829;44
14/1/21 22.00;23.68741989;8.974011918;1.782697494;12.17210741;47
15/1/21 0.00;15.38461018;7.915423309;0.513873736;9.168313376;31
15/1/21 2.00;42.97924042;2.440853433;0.812470343;4.152911605;86
15/1/21 4.00;21.48962021;3.003878141;0.228388038;3.820239067;43
15/1/21 6.00;10.7448101;9.001255715;2.256814354;12.92629706;21
15/1/21 8.00;16.60560989;34.91399825;26.02653651;75.27834582;38
15/1/21 10.00;8.302808762;22.3049708;14.27425954;44.65286503;22
15/1/21 12.00;4.151403904;15.08944465;6.344118458;25.27996566;13
15/1/21 14.00;18.31501007;20.68789713;13.65549745;42.08745889;37
15/1/21 16.00;9.035408974;22.78820949;8.544259226;36.35029207;18
15/1/21 18.00;12.45421028;35.62943008;5.762151202;44.92264809;25
15/1/21 20.00;18.07081032;47.82787505;11.97938814;66.65086766;36
15/1/21 22.00;33.45542145;27.75164592;1.757743694;30.90690459;67
16/1/21 0.00;18.07081032;10.28816999;0.258417053;11.14879296;36
16/1/21 2.00;27.10622025;3.162147805;0.11038818;3.797541526;54
16/1/21 4.00;51.28205109;4.723437201;0;5.189196533;103
16/1/21 6.00;25.64101982;7.397154801;0.338776218;8.381699581;51
16/1/21 8.00;12.69841003;11.0522736;2.645497988;15.5727736;25
16/1/21 10.00;6.349205971;12.40275338;4.444266761;19.68094154;13
16/1/21 12.00;7.081807137;17.37332579;9.855800007;32.94767847;16
16/1/21 14.00;3.418802977;15.55517025;3.995948948;22.14518405;11
16/1/21 16.00;1.709401965;18.41505045;2.327022887;22.4454256;11
16/1/21 18.00;3.174602985;20.41352451;4.968713846;28.49386569;14
16/1/21 20.00;7.814407825;18.07191829;3.974802325;24.62889162;16
16/1/21 22.00;8.791209221;14.46090724;3.845805156;20.82097252;18
17/1/21 0.00;8.302808762;2.540745909;0.089663037;3.144515283;17
17/1/21 6.00;6.105006218;3.627874543;0.151835966;4.326706823;12
17/1/21 8.00;6.593407154;4.530141818;0.231348426;5.350668587;13
17/1/21 10.00;5.860805988;19.56704493;4.884971409;27.51920478;14
17/1/21 12.00;9.035408974;14.12685573;3.943504121;20.6368084;18
17/1/21 14.00;16.11721039;14.92403901;3.262568395;20.38971969;32
17/1/21 16.00;50.30524063;10.61119432;0.273642918;11.49508512;101
17/1/21 18.00;32.23442078;22.24139708;3.707080369;28.38687074;64
17/1/21 20.00;32.47863007;24.65501036;2.202255519;28.49258564;65
17/1/21 22.00;27.35042;32.41799897;8.139926937;45.35778299;55
18/1/21 0.00;30.28083038;15.76792751;0.800204903;17.45792725;61
18/1/21 4.00;29.7924099;7.269372351;0.337506787;8.252000256;60
18/1/21 6.00;14.89620972;11.3960549;0.323127636;12.35562878;30
18/1/21 8.00;10.25640965;46.35609372;24.17402961;83.87727643;42
18/1/21 10.00;12.69841003;30.13478247;6.94258155;41.23923794;25
18/1/21 12.00;11.23320961;18.59732003;2.649726599;23.12244698;22
18/1/21 14.00;7.326006889;23.67426833;9.681548404;38.9799229;19
18/1/21 16.00;8.547009468;14.37917858;2.39934513;18.52144549;17
18/1/21 18.00;6.837606907;30.20611851;8.236781546;43.29494567;22
18/1/21 20.00;9.768010139;33.68286164;5.832359883;43.084165;22
18/1/21 22.00;13.43101025;29.65672596;4.865093101;37.57594381;27
19/1/21 0.00;14.65200996;14.02242179;0.669939493;15.51311295;29
19/1/21 4.00;17.82661057;3.043445101;0.055828187;3.595213806;36
19/1/21 6.00;9.768010139;9.295742537;0.46692669;10.47631191;20
19/1/21 8.00;10.01220989;43.90099022;14.31740488;66.30976315;33
19/1/21 10.00;43.46763992;25.09350766;6.973454603;36.24652824;87
19/1/21 12.00;21.73381996;24.6394456;9.23069277;39.25354974;43
19/1/21 14.00;23.93161964;29.73779362;17.25177144;56.64923072;48
19/1/21 16.00;11.96580982;26.53739241;9.218004856;41.13159385;24
19/1/21 18.00;6.837606907;49.20495496;54.21894963;132.7926788;66
19/1/21 20.00;31.01342964;47.54247253;15.79726953;72.21943328;62
19/1/21 22.00;49.57265091;29.45694055;2.907720935;34.37498646;99
20/1/21 0.00;50.06105042;11.80664923;0.321858168;12.76417541;100
20/1/21 6.00;13.91940975;11.26892204;0.194975937;12.03203371;28
20/1/21 8.00;10.7448101;23.56398393;3.090431247;28.76364875;21
20/1/21 10.00;8.302808762;19.16552487;3.810701113;25.47063029;17
20/1/21 12.00;11.23320961;12.90285966;2.404844435;17.05391821;22
20/1/21 14.00;6.837606907;14.98371425;3.288791552;20.48960328;14
20/1/21 16.00;6.349205971;13.43215533;1.405011134;16.05006062;13
20/1/21 18.00;10.01220989;22.92313931;2.035193715;26.50496461;20
20/1/21 20.00;21.48962021;25.58452873;2.20436923;29.42510537;43
20/1/21 22.00;23.44322014;21.09459754;1.075962721;23.20611484;47
21/1/21 0.00;24.90842056;6.923644544;0.022838805;7.423882568;50
21/1/21 8.00;19.29179955;16.14544035;2.102440762;19.83202873;39
21/1/21 10.00;9.523809433;18.21202481;3.282024228;23.70673442;19
21/1/21 12.00;4.63980484;9.228931325;1.235834355;11.58846911;9
21/1/21 14.00;24.90842056;12.53767226;2.745734475;17.21150227;50
21/1/21 16.00;12.45421028;13.62674945;1.448151114;16.31075208;25
21/1/21 18.00;7.570208073;29.22082704;3.954077284;35.74331028;18
21/1/21 20.00;23.93161964;24.36442385;2.315180219;28.37520629;48
21/1/21 22.00;31.99023056;18.78348081;0.657674053;20.25419726;64
22/1/21 0.00;25.64101982;14.08469176;0.340891155;15.07084389;51
22/1/21 2.00;26.12940979;4.922572104;0.168754007;5.6470267;52
22/1/21 8.00;17.33819962;18.82110354;2.212406207;22.67564945;35
22/1/21 10.00;16.11721039;19.30951711;4.103798304;26.06400022;32
22/1/21 12.00;13.91940975;9.056392447;1.845715782;12.35108936;28
22/1/21 14.00;42.24663162;9.168607859;1.794116201;12.38416083;84
22/1/21 16.00;21.0012207;9.816603044;1.006599584;11.82451698;42
22/1/21 18.00;22.95482063;23.02172279;2.43444947;27.21571389;46
22/1/21 20.00;24.17580986;22.88032893;2.063107811;26.50496461;48
22/1/21 22.00;33.45542145;11.63216202;1.800883674;14.8574922;67
23/1/21 0.00;29.54821968;4.154575025;0.874219275;5.921986006;59
23/1/21 6.00;19.29179955;2.858581464;0.160717104;3.571220037;39
23/1/21 8.00;24.42000961;9.324931017;1.053546667;11.40494592;49
23/1/21 10.00;18.07081032;15.51106524;2.219595114;19.37743058;36
23/1/21 12.00;19.53602028;27.01933099;10.07403773;42.92596828;39
23/1/21 14.00;35.65322113;10.39130474;0.610304236;11.79144551;71
23/1/21 16.00;52.7472496;9.422227164;1.031977272;11.4691469;105
23/1/21 18.00;30.28083038;6.152404503;1.054392137;8.234492639;61
23/1/21 20.00;52.01464081;10.18438609;1.06242904;12.27781046;104
23/1/21 22.00;25.88521957;7.025481476;0.175097499;7.759150296;52
24/1/21 6.00;13.67521;4.839545171;0.349772264;5.841574776;27
24/1/21 10.00;3.418802977;10.5320604;0.812470343;12.24214335;7
24/1/21 12.00;1.709401965;8.582879911;1.279819805;11.01001845;6
24/1/21 14.00;0.732600987;6.031107521;0.774828405;7.684574027;4
24/1/21 18.00;0.732600987;6.191971463;0.148028873;6.884341069;3
24/1/21 20.00;2.930402994;8.314341341;0.431823613;9.44132572;6
24/1/21 22.00;3.174602985;6.064837241;0.309169956;7.004311509;6
25/1/21 0.00;9.035408974;4.157169759;0.175097499;4.891540141;18
25/1/21 4.00;16.36141014;2.49988067;0.044409411;3.034271221;33
25/1/21 6.00;8.058608055;4.658572495;0.254611213;5.514735376;16
25/1/21 8.00;37.85102081;32.10211607;6.544169851;42.59522811;76
25/1/21 10.00;18.80340958;26.18451404;8.582746931;39.80480036;38
25/1/21 12.00;9.27960968;13.78631466;2.139659854;17.53055792;19
25/1/21 14.00;4.63980484;10.37443897;2.573174555;14.78421238;9
25/1/21 16.00;2.197802067;5.968189322;0.328202906;6.936869847;4
25/1/21 18.00;38.82783127;16.60857395;1.403741629;19.22374501;78
25/1/21 20.00;19.29179955;17.98370097;1.985286262;21.4902097;39
25/1/21 22.00;9.523809433;18.48056429;0.927087097;20.36444337;19
26/1/21 2.00;15.38461018;4.674790039;0.460160444;5.846111914;31
26/1/21 4.00;11.96580982;4.622250321;0.193706488;5.385038785;24
26/1/21 6.00;7.081807137;6.275646624;0.117577133;6.921306001;14
26/1/21 8.00;44.20024109;17.13721957;1.572918333;20.01165982;88
26/1/21 10.00;21.97801971;14.90458033;1.92522827;18.31976554;44
26/1/21 12.00;10.98900986;10.28362874;1.149554395;12.51061719;22
26/1/21 14.00;5.372406006;18.56034826;8.952820423;32.74990248;16
26/1/21 16.00;2.686203003;9.845792435;2.869233528;14.70963885;7
26/1/21 18.00;13.67521;13.34783012;2.132469759;17.08115471;27
26/1/21 20.00;9.035408974;10.75259822;2.196756362;14.58512717;18
26/1/21 22.00;6.349205971;5.315652441;0.227542587;6.130150966;13
27/1/21 2.00;11.96580982;0.93080747;0.364998148;1.83456967;24
27/1/21 8.00;8.058608055;14.95257926;0.503300424;16.18753959;16
27/1/21 10.00;5.128204823;12.62394124;1.716295991;15.7193314;10
27/1/21 12.00;9.768010139;6.097918278;0.735494338;7.69105995;20
27/1/21 14.00;40.78144073;9.051849383;1.818224458;12.30439874;82
27/1/21 16.00;20.26861954;13.24339891;1.329727258;15.74592059;41
27/1/21 18.00;50.30524063;24.53956384;0.612841871;25.94012218;101
27/1/21 20.00;25.15262032;23.6593363;2.777455451;28.37908836;50
27/1/21 22.00;12.45421028;15.27041687;0.205549249;16.04876417;25
28/1/21 0.00;6.105006218;4.308953955;0.021993338;4.80853281;12
28/1/21 2.00;2.930402994;3.493606397;0.022416073;3.994033829;6
28/1/21 6.00;12.45421028;9.574010904;0.148875587;10.2668505;25
28/1/21 8.00;6.105006218;30.1503454;9.729763431;45.5283316;23
28/1/21 10.00;2.930402994;31.54364104;10.63274361;48.30579845;24
28/1/21 12.00;8.058608055;10.63778807;1.088228236;12.77066042;16
28/1/21 14.00;9.523809433;34.84197295;15.45637741;58.99936692;29
28/1/21 16.00;36.38582993;27.64916395;6.12884133;37.50655519;73
28/1/21 18.00;24.17580986;50.18051664;12.65904484;70.04504974;48
28/1/21 20.00;23.93161964;26.79360006;2.815097612;31.57029222;48
28/1/21 22.00;30.03663063;13.75258494;0.610304236;15.15190517;60
29/1/21 2.00;13.91940975;4.449709619;0.404754987;5.536136462;28
29/1/21 4.00;12.94260979;3.492308119;0.194975937;4.257318199;26
29/1/21 6.00;9.523809433;10.08384607;0.010573313;10.56450734;19
29/1/21 8.00;9.768010139;41.87264481;11.78737238;60.40269686;30
29/1/21 10.00;16.84980965;45.00693045;41.13229507;108.5301826;54
29/1/21 12.00;21.97801971;25.84138735;10.81587699;42.8857581;44
29/1/21 14.00;22.95482063;18.97093987;7.074114755;30.2798086;46
29/1/21 16.00;13.43101025;18.41634873;1.800883674;21.64001502;27
29/1/21 18.00;16.11721039;31.52738703;5.193295822;39.94938339;32
29/1/21 20.00;18.55920982;16.02738451;2.473360839;20.28272475;37
29/1/21 22.00;18.55920982;3.691442793;0.261377422;4.558217552;37
30/1/21 0.00;43.22343063;2.110693119;0.165369657;2.830647045;86
30/1/21 2.00;21.48962021;2.939013435;0.121806961;3.591971072;43
30/1/21 4.00;10.7448101;4.595006068;0.87252841;6.398624348;21
30/1/21 6.00;5.372406006;11.70286625;0.660211651;13.17920705;11
30/1/21 8.00;2.686203003;26.34538938;6.309014118;36.47935411;18
30/1/21 10.00;9.523809433;18.79321243;4.486561197;26.13468712;19
30/1/21 12.00;42.24663162;23.85003923;8.012622045;36.59673164;84
30/1/21 14.00;21.0012207;23.69501344;7.687803582;35.94368648;42
30/1/21 16.00;25.88521957;18.06997087;3.626720999;24.09324587;52
30/1/21 18.00;23.19902039;32.91033837;3.66182534;38.98380679;46
30/1/21 20.00;32.72283173;27.59402174;3.592039431;33.5617935;65
30/1/21 22.00;33.21123123;25.67079862;1.763664433;28.83563575;66
31/1/21 0.00;38.0952301;3.50917389;0;3.975227477;76
31/1/21 2.00;20.51280975;1.050156407;0;1.516812522;41
31/1/21 4.00;16.84980965;0.116756276;0;0.414383927;34
31/1/21 6.00;13.43101025;3.088203125;0.075283881;3.669789391;27
31/1/21 8.00;10.7448101;6.46245654;0.240230799;7.29613066;21
31/1/21 10.00;47.61904144;5.785920191;0.565894825;7.11909476;95
31/1/21 12.00;61.29425049;16.12598076;2.38919459;20.25224802;123
31/1/21 14.00;30.52503014;21.51038225;4.112680676;28.27792473;61
31/1/21 16.00;16.84980965;10.20644133;0.759179823;11.83489318;34
31/1/21 18.00;22.71062088;11.29486847;1.165625749;13.54625161;45
31/1/21 20.00;46.39804077;11.74372921;1.063697207;13.83871899;93
31/1/21 22.00;23.19902039;13.31928987;0.737609239;14.9139108;46
1/2/21 0.00;11.47741032;4.13381852;0.222467299;4.940825958;23
1/2/21 2.00;15.87300968;1.105940911;0;1.572581755;32
1/2/21 4.00;7.814407825;3.404092173;1.066657577;5.505657453;16
1/2/21 6.00;3.907203913;12.73680671;0.602268559;14.12405222;8
1/2/21 8.00;1.953601956;34.58251413;24.00782971;71.85173594;36
1/2/21 10.00;0.976800978;25.32765187;10.82137481;42.38058908;21
1/2/21 12.00;19.29179955;25.90689207;12.68316246;45.81432855;39
1/2/21 14.00;9.523809433;33.10167038;23.26938094;69.23898638;35
1/2/21 16.00;4.63980484;23.31750789;10.74947504;40.26067855;20
1/2/21 18.00;15.62880993;28.72785673;10.11083375;44.69049323;31
1/2/21 20.00;18.31501007;43.06810427;20.44370422;74.8704383;37
1/2/21 22.00;45.90964127;21.15427095;2.733468738;25.80719995;92
2/2/21 0.00;40.29304123;8.018558975;0.447049497;9.168963427;81
2/2/21 2.00;23.44322014;3.808847218;0.270259814;4.689212421;47
2/2/21 4.00;15.87300968;3.898361442;1.482408573;6.637268773;32
2/2/21 6.00;13.91940975;14.72620285;6.875332867;25.73131264;28
2/2/21 8.00;10.01220989;40.20302914;17.28940587;67.16966861;34
2/2/21 10.00;9.768010139;36.40652651;17.15744752;63.17173584;32
2/2/21 12.00;12.94260979;13.86026185;3.451200784;19.61543681;26
2/2/21 14.00;16.11721039;20.94930519;10.23264082;37.1005805;32
2/2/21 16.00;20.26861954;19.0481291;6.319587578;29.20008193;41
2/2/21 18.00;20.02441978;33.86838422;3.775596773;40.11607363;40
2/2/21 20.00;30.03663063;45.573837;9.819427945;61.0855295;60
2/2/21 22.00;38.0952301;30.06212627;3.603459624;36.04680118;76
3/2/21 0.00;39.80464172;8.7515276;0.393334979;9.819394708;80
3/2/21 2.00;31.50181961;2.372745993;0.050330164;2.916247287;63
3/2/21 4.00;21.73381996;2.495339658;0.076974816;3.079665848;43
3/2/21 6.00;13.18680954;7.858991033;0.304517403;8.790893527;26
3/2/21 8.00;7.081807137;28.74862008;10.92922506;45.96606671;23
3/2/21 10.00;13.67521;25.1440986;9.557626283;40.25937662;27
3/2/21 12.00;21.24542046;10.96535638;2.730085671;15.61557486;42
3/2/21 14.00;10.50061035;11.60621833;3.159794384;16.91514279;21
3/2/21 16.00;15.14041042;12.25291797;2.328715164;16.28740677;30
3/2/21 18.00;10.7448101;18.82499473;1.569112494;21.69318793;21
3/2/21 20.00;19.78022003;15.42414621;1.576301549;18.3042026;40
3/2/21 22.00;28.32722092;14.10998996;0.26645273;14.98200114;57
4/2/21 0.00;35.89743042;9.080391458;0.324818538;10.04312169;72
4/2/21 2.00;37.85102081;2.228097543;0.046523075;2.765797839;76
4/2/21 4.00;32.47863007;2.119125093;0.347234629;3.117927008;65
4/2/21 6.00;20.75702095;8.765796814;1.294200145;11.21493863;42
4/2/21 8.00;23.19902039;28.25174946;11.13350536;45.78255355;46
4/2/21 10.00;29.54821968;29.97325617;13.52438821;51.16953519;59
4/2/21 12.00;17.33819962;22.82258652;11.15930455;40.39426998;35
4/2/21 14.00;47.61904144;27.49738932;15.95418035;52.41981047;95
4/2/21 16.00;23.68741989;18.49288882;6.4249006;28.80643907;47
4/2/21 18.00;15.14041042;42.77879963;13.05323358;63.24955233;32
4/2/21 20.00;24.17580986;54.62631546;48.49020573;129.4289552;65
4/2/21 22.00;52.01464081;19.9192541;2.072411766;23.55888016;104
5/2/21 0.00;47.61904144;8.648392845;0.043985431;9.180636084;95
5/2/21 2.00;46.15383148;2.79306853;0;3.259296482;92
5/2/21 4.00;33.21123123;4.219439731;2.052110538;7.83178097;66
5/2/21 6.00;26.86202049;11.56664909;3.782786869;17.83080677;54
